Lat,Long,Top of upper,top of middle,top of lower,bottom of lower
54.0,44.0,0.923,16.443,33.903,49.417
54.0,45.0,0.878,16.644,34.384,50.137
54.0,46.0,1.071,16.852,34.41,50.238
54.0,47.0,1.3,17.058,34.387,50.251
54.0,48.0,1.8,17.944,34.74,51.219
54.0,49.0,2.051,18.509,34.966,51.926
54.0,50.0,1.979,18.382,34.791,51.697
54.0,51.0,1.896,18.087,34.287,50.975
54.0,52.0,1.811,17.657,33.768,50.035
54.0,53.0,2.831,17.378,32.877,47.635
54.0,54.0,4.083,17.137,31.809,44.863
54.0,55.0,6.389,17.241,29.445,40.298
54.0,56.0,5.687,18.301,31.099,40.128
54.0,57.0,1.205,20.02,36.96,44.906
54.0,58.0,-0.167,20.605,39.018,47.045
54.0,59.0,-0.554,20.795,39.859,48.488
54.0,60.0,-0.404,19.548,38.692,50.441
54.0,61.0,-0.149,18.854,37.864,51.219
54.0,62.0,0.235,18.907,37.58,50.699
54.0,63.0,0.568,18.988,37.414,50.358
54.0,64.0,0.854,19.036,37.229,50.008
54.0,65.0,0.814,18.773,36.736,49.357
54.0,66.0,0.671,18.459,36.247,48.749
54.0,67.0,0.181,18.872,37.563,50.698
54.0,68.0,0.18,19.293,38.412,51.847
54.0,69.0,0.202,19.45,38.709,52.241
54.0,70.0,0.144,19.104,38.066,51.391
54.0,71.0,0.629,18.092,35.386,49.194
54.0,72.0,1.241,16.687,31.68,46.682
54.0,73.0,1.102,17.18,32.793,48.409
54.0,74.0,1.19,17.267,33.411,49.121
54.0,75.0,1.679,17.104,34.042,49.39
54.0,76.0,1.739,16.507,33.123,47.895
54.0,77.0,1.532,15.969,32.212,46.655
54.0,78.0,1.163,16.374,33.486,48.693
54.0,79.0,0.943,16.211,32.699,47.829
54.0,80.0,0.842,16.183,31.307,46.24
54.0,81.0,0.62,17.544,34.248,48.126
54.0,82.0,0.39,18.597,36.803,49.596
54.0,83.0,0.108,17.502,34.893,47.117
54.0,84.0,-0.097,17.165,34.26,47.943
54.0,85.0,-0.155,17.148,33.985,50.495
54.0,86.0,1.168,17.77,33.886,50.007
54.0,87.0,2.149,18.05,33.476,48.914
54.0,88.0,0.647,16.763,32.401,48.051
54.0,89.0,-0.451,16.543,33.032,49.529
54.0,90.0,-0.433,17.239,34.38,51.523
54.0,91.0,-0.408,18.227,36.31,54.388
54.0,92.0,-0.392,19.341,38.501,57.651
54.0,93.0,-0.578,19.393,38.777,58.154
54.0,94.0,-0.812,18.001,37.123,56.24
54.0,95.0,-1.139,14.337,32.783,51.229
54.0,96.0,-1.414,13.229,32.052,50.874
54.0,97.0,-1.647,13.567,33.126,52.677
54.0,98.0,-1.588,13.579,33.078,52.572
54.0,99.0,-1.425,13.657,32.992,52.284
54.0,100.0,0.398,14.834,32.149,48.499
54.0,101.0,2.091,15.518,30.765,44.452
54.0,102.0,2.078,14.993,29.826,43.276
54.0,103.0,2.025,14.729,29.42,42.822
54.0,104.0,1.883,14.688,29.56,43.186
54.0,105.0,1.691,15.376,30.473,44.437
54.0,106.0,1.616,15.687,31.138,46.161
54.0,107.0,1.435,15.098,30.709,46.47
54.0,108.0,0.63,15.803,31.227,46.96
54.0,109.0,-0.24,16.627,32.041,47.934
54.0,110.0,-0.829,17.715,34.453,47.838
54.0,111.0,-1.275,19.472,37.921,47.374
54.0,112.0,-1.271,19.665,38.221,46.309
54.0,113.0,-1.177,19.179,37.232,45.096
54.0,114.0,-1.036,19.106,36.96,44.742
54.0,115.0,-0.903,19.228,37.06,44.838
54.0,116.0,-0.962,19.446,37.53,45.409
54.0,117.0,-1.036,19.63,37.949,45.921
54.0,118.0,-0.938,20.018,38.587,46.677
54.0,119.0,-0.834,20.205,38.843,46.972
54.0,120.0,-0.752,19.891,38.183,46.16
54.0,121.0,-0.706,19.481,37.369,45.171
54.0,122.0,-0.662,18.402,35.294,42.657
54.0,123.0,-0.626,19.073,36.534,44.143
54.0,124.0,-0.605,20.053,38.561,47.851
54.0,125.0,-0.44,17.971,35.064,47.508
54.0,126.0,-0.283,15.779,31.37,46.962
54.0,127.0,-0.275,16.069,31.939,47.805
54.0,128.0,-0.147,16.267,32.203,48.136
54.0,129.0,-0.087,15.991,31.597,47.208
54.0,130.0,-0.309,15.834,31.502,47.173
54.0,131.0,-0.542,15.735,31.534,47.332
54.0,132.0,-0.555,15.313,30.714,46.107
54.0,133.0,-0.508,15.133,30.314,45.485
54.0,134.0,-0.569,15.064,30.235,45.406
54.0,135.0,-0.412,15.043,30.042,45.036
54.0,136.0,-0.161,14.874,29.464,44.045
54.0,137.0,-0.121,13.592,26.898,40.206
54.0,138.0,0.058,12.79,25.253,37.496
54.0,139.0,0.222,12.759,25.132,37.105
54.0,140.0,1.486,13.588,25.612,37.092
54.0,143.0,4.231,11.391,19.864,33.92
54.0,156.0,1.234,14.168,28.493,42.0
54.0,157.0,-0.255,12.64,29.425,45.288
54.0,158.0,0.104,13.225,30.573,46.975
54.0,159.0,0.909,13.021,29.338,46.372
55.0,-164.0,2.515,11.232,19.946,28.15
55.0,-163.0,1.978,10.878,19.77,28.15
55.0,-162.0,2.383,10.275,18.8,28.216
55.0,-132.0,0.304,11.561,23.874,35.483
55.0,-131.0,-0.183,10.519,23.504,35.776
55.0,-130.0,-0.01,10.104,23.466,36.112
55.0,-129.0,2.724,12.482,25.382,37.579
55.0,-128.0,2.096,12.797,26.941,40.318
55.0,-127.0,-0.673,12.79,28.484,41.656
55.0,-126.0,-0.945,15.646,31.968,41.763
55.0,-125.0,-1.065,17.258,33.478,40.872
55.0,-124.0,-1.001,15.788,30.599,38.437
55.0,-123.0,-0.962,15.428,29.862,38.059
55.0,-122.0,1.163,15.018,27.223,34.151
55.0,-121.0,1.58,15.508,27.785,34.751
55.0,-120.0,0.753,15.73,28.936,36.428
55.0,-119.0,2.413,16.639,29.18,36.298
55.0,-118.0,3.351,17.025,29.543,37.342
55.0,-117.0,2.395,15.424,28.774,39.106
55.0,-116.0,1.644,13.994,27.881,40.223
55.0,-115.0,1.525,13.756,27.515,39.743
55.0,-114.0,1.364,13.583,27.328,39.546
55.0,-113.0,1.179,13.631,27.638,40.088
55.0,-112.0,0.962,13.263,26.825,39.193
55.0,-111.0,0.719,12.564,24.887,36.976
55.0,-110.0,0.506,12.258,24.008,36.115
55.0,-109.0,0.241,12.531,24.821,37.482
55.0,-108.0,-0.047,13.39,26.833,40.678
55.0,-107.0,-0.192,14.483,29.157,44.275
55.0,-106.0,-0.29,14.846,30.241,45.767
55.0,-105.0,-0.348,15.217,32.009,47.745
55.0,-104.0,-0.34,15.867,34.1,50.306
55.0,-103.0,-0.317,15.633,33.582,49.535
55.0,-102.0,-0.289,15.487,33.245,49.03
55.0,-101.0,-0.281,15.491,33.243,49.019
55.0,-100.0,-0.273,15.489,33.224,48.98
55.0,-99.0,-0.252,15.502,33.244,49.032
55.0,-98.0,-0.218,15.454,33.076,48.747
55.0,-97.0,-0.208,15.138,32.399,47.749
55.0,-96.0,-0.206,14.593,31.245,46.053
55.0,-95.0,-0.189,13.39,28.662,42.243
55.0,-94.0,-0.162,12.696,27.155,40.007
55.0,-93.0,-0.091,13.398,28.566,42.05
55.0,-92.0,-0.015,13.801,29.344,43.158
55.0,-91.0,0.122,13.805,29.211,42.894
55.0,-90.0,0.14,14.107,29.833,43.805
55.0,-89.0,0.1,14.475,30.656,45.043
55.0,-88.0,0.231,14.84,31.281,45.897
55.0,-87.0,0.316,14.869,31.244,45.803
55.0,-86.0,0.285,14.661,30.841,45.22
55.0,-85.0,0.272,14.158,30.422,45.44
55.0,-84.0,0.264,13.715,30.288,46.302
55.0,-83.0,0.274,13.246,29.918,46.59
55.0,-79.0,0.007,12.537,28.643,44.744
55.0,-78.0,-0.053,12.494,28.626,44.746
55.0,-77.0,-0.098,12.778,29.332,45.874
55.0,-76.0,-0.216,12.158,28.067,43.971
55.0,-75.0,-0.304,11.796,27.353,42.91
55.0,-74.0,-0.367,12.086,28.098,44.107
55.0,-73.0,-0.406,11.627,27.097,42.567
55.0,-72.0,-0.432,11.044,25.804,40.564
55.0,-71.0,-0.483,10.764,25.11,39.367
55.0,-70.0,-0.499,11.407,25.812,39.515
55.0,-69.0,-0.458,12.722,27.899,41.714
55.0,-68.0,-0.48,13.479,29.177,43.137
55.0,-67.0,-0.531,13.628,29.555,43.714
55.0,-66.0,-0.491,13.849,29.982,44.315
55.0,-65.0,-0.492,14.112,30.184,44.866
55.0,-64.0,-0.498,14.583,30.061,45.492
55.0,-63.0,-0.42,14.582,29.584,45.033
55.0,-62.0,-0.292,14.476,29.243,44.455
55.0,-61.0,-0.252,14.867,29.986,45.563
55.0,-60.0,0.2,15.067,29.934,45.07
55.0,-59.0,1.35,15.431,29.512,43.178
55.0,-58.0,1.96,14.907,28.005,40.931
55.0,-7.0,0.239,11.797,23.364,35.092
55.0,-5.0,0.331,12.044,23.765,35.83
55.0,-4.0,0.347,12.404,24.463,36.89
55.0,-3.0,0.434,12.978,25.521,38.203
55.0,-2.0,0.679,14.263,27.845,40.852
55.0,9.0,2.807,12.633,23.687,33.507
55.0,10.0,3.554,11.017,19.417,26.883
55.0,11.0,3.433,10.483,17.959,25.123
55.0,12.0,3.271,10.583,18.253,25.701
55.0,13.0,2.233,10.894,20.392,29.115
55.0,14.0,1.805,11.125,21.261,30.665
55.0,15.0,2.139,12.284,22.557,32.974
55.0,16.0,2.826,13.304,23.782,34.577
55.0,17.0,3.474,14.127,25.264,36.126
55.0,18.0,2.977,15.221,28.622,40.95
55.0,19.0,2.566,16.071,31.251,44.745
55.0,20.0,2.531,16.225,31.626,45.313
55.0,21.0,2.354,16.784,33.015,47.439
55.0,22.0,1.896,17.343,34.719,50.16
55.0,23.0,1.321,17.866,36.473,53.008
55.0,24.0,0.824,18.147,37.635,54.949
55.0,25.0,0.554,18.114,37.871,55.433
55.0,26.0,0.332,17.998,37.872,55.547
55.0,27.0,0.34,17.375,36.54,53.579
55.0,28.0,0.379,16.902,35.489,52.013
55.0,29.0,0.558,17.127,35.765,52.334
55.0,30.0,0.776,17.528,36.37,53.121
55.0,31.0,0.956,17.229,35.54,51.813
55.0,32.0,1.039,16.634,34.186,49.782
55.0,33.0,0.885,15.872,32.737,47.724
55.0,34.0,0.776,15.568,32.212,47.001
55.0,35.0,1.025,16.08,33.017,48.069
55.0,36.0,1.237,16.334,33.314,48.409
55.0,37.0,1.183,15.659,31.941,46.416
55.0,38.0,1.299,15.16,30.753,44.615
55.0,39.0,1.457,15.377,31.035,44.956
55.0,40.0,1.366,15.42,31.226,45.275
55.0,41.0,1.407,15.743,31.875,46.206
55.0,42.0,1.471,16.388,33.185,48.103
55.0,43.0,1.257,16.935,33.907,49.749
55.0,44.0,1.216,17.764,34.633,51.606
55.0,45.0,1.233,18.243,35.274,52.793
55.0,46.0,1.241,18.514,35.789,53.579
55.0,47.0,1.444,18.603,35.756,53.428
55.0,48.0,1.747,18.608,35.457,52.823
55.0,49.0,1.742,18.516,35.287,52.566
55.0,50.0,1.625,18.365,35.11,52.359
55.0,51.0,1.543,18.23,34.914,52.103
55.0,52.0,1.613,17.93,34.243,51.049
55.0,53.0,1.82,17.644,33.469,49.767
55.0,54.0,3.508,17.483,31.874,46.167
55.0,55.0,5.819,17.417,29.981,41.697
55.0,56.0,5.805,17.835,30.768,41.267
55.0,57.0,3.951,18.88,33.667,43.437
55.0,58.0,3.873,17.542,31.791,42.559
55.0,59.0,3.131,17.569,32.934,45.239
55.0,60.0,0.479,19.538,38.446,51.307
55.0,61.0,-0.237,20.342,40.932,55.392
55.0,62.0,0.032,20.267,40.508,54.729
55.0,63.0,0.356,20.024,39.694,53.519
55.0,64.0,0.584,19.859,39.133,52.683
55.0,65.0,0.993,19.38,37.766,50.685
55.0,66.0,0.755,19.181,37.607,50.556
55.0,67.0,0.602,18.598,36.594,49.244
55.0,68.0,0.746,18.56,36.373,48.887
55.0,69.0,0.832,18.607,36.38,48.863
55.0,70.0,0.98,18.675,36.367,48.799
55.0,71.0,1.341,17.92,34.327,47.504
55.0,72.0,2.034,16.568,30.668,44.78
55.0,73.0,2.103,16.647,30.784,44.664
55.0,74.0,2.246,17.318,32.142,44.978
55.0,75.0,2.471,18.215,33.851,45.669
55.0,76.0,2.311,18.021,34.089,45.995
55.0,77.0,1.933,17.357,33.51,46.099
55.0,78.0,1.61,16.269,31.955,44.704
55.0,79.0,1.385,16.131,31.908,44.705
55.0,80.0,1.362,16.956,32.934,44.627
55.0,81.0,1.07,17.926,34.782,46.625
55.0,82.0,0.624,18.617,36.609,49.252
55.0,83.0,0.155,18.686,37.223,50.245
55.0,84.0,-0.196,18.454,36.952,51.539
55.0,85.0,-0.211,18.069,35.964,52.35
55.0,86.0,0.597,18.013,34.917,51.823
55.0,87.0,1.205,18.139,34.576,51.02
55.0,88.0,-0.018,17.636,34.773,51.917
55.0,89.0,-0.497,17.538,35.041,52.557
55.0,90.0,-0.141,18.046,35.696,53.358
55.0,91.0,0.03,18.599,36.62,54.65
55.0,92.0,-0.248,19.156,37.99,56.824
55.0,93.0,-0.478,19.336,38.566,57.791
55.0,94.0,-0.502,17.186,36.043,54.895
55.0,95.0,-0.72,14.618,33.208,51.8
55.0,96.0,-0.613,13.408,31.427,49.452
55.0,97.0,-0.723,13.328,31.384,49.449
55.0,98.0,-0.274,13.792,31.534,49.024
55.0,99.0,1.829,15.2,31.114,46.04
55.0,100.0,3.42,16.246,30.674,43.499
55.0,101.0,3.095,15.745,29.974,42.623
55.0,102.0,2.851,15.335,29.38,41.862
55.0,103.0,2.461,15.794,30.796,44.132
55.0,104.0,2.141,16.056,31.713,45.633
55.0,105.0,1.94,15.767,31.32,45.147
55.0,106.0,1.803,15.327,30.922,45.129
55.0,107.0,1.048,16.71,33.314,45.823
55.0,108.0,0.045,18.579,35.946,46.654
55.0,109.0,-0.623,19.108,36.766,47.603
55.0,110.0,-1.149,19.659,38.204,48.08
55.0,111.0,-1.376,20.466,39.826,48.262
55.0,112.0,-1.379,20.565,40.01,48.483
55.0,113.0,-1.375,20.413,39.725,48.142
55.0,114.0,-1.416,20.443,39.817,48.267
55.0,115.0,-1.232,18.751,37.048,48.12
55.0,116.0,-1.011,15.995,32.597,47.837
55.0,117.0,-0.981,17.231,34.511,47.999
55.0,118.0,-0.987,19.706,38.343,48.012
55.0,119.0,-0.931,19.228,37.426,47.084
55.0,120.0,-0.852,17.985,35.202,45.422
55.0,121.0,-0.775,16.747,32.928,43.381
55.0,122.0,-0.763,15.516,30.764,41.697
55.0,123.0,-0.765,14.103,28.204,39.144
55.0,124.0,-0.745,14.265,28.749,41.198
55.0,125.0,-0.762,14.073,28.729,42.985
55.0,126.0,-0.668,14.568,29.657,45.055
55.0,127.0,-0.534,15.753,31.699,47.782
55.0,128.0,-0.519,16.251,32.74,49.442
55.0,129.0,-0.472,16.28,32.831,49.685
55.0,130.0,-0.853,15.2,31.132,47.444
55.0,131.0,-1.011,14.795,30.453,46.449
55.0,132.0,-0.812,14.783,30.06,45.477
55.0,133.0,-0.775,14.32,29.129,44.088
55.0,134.0,-0.767,14.047,28.662,43.513
55.0,135.0,-0.703,14.526,29.404,44.362
55.0,136.0,-0.536,14.519,29.149,43.769
55.0,156.0,1.717,14.334,28.129,41.126
55.0,157.0,0.283,13.388,29.604,44.93
55.0,158.0,-0.005,13.104,30.437,46.839
55.0,159.0,0.785,13.36,29.982,45.705
55.0,160.0,1.864,11.967,25.31,37.936
55.0,161.0,2.491,10.263,20.557,30.522
56.0,-162.0,2.45,15.963,29.488,42.216
56.0,-161.0,2.824,16.282,29.749,42.428
56.0,-160.0,2.744,15.586,28.43,40.518
56.0,-159.0,2.883,14.937,27.0,38.345
56.0,-134.0,0.357,11.748,24.409,36.851
56.0,-133.0,-0.006,11.288,25.071,38.414
56.0,-132.0,-0.205,10.534,24.728,38.163
56.0,-131.0,-0.403,10.113,24.012,37.162
56.0,-130.0,0.157,10.483,24.132,37.036
56.0,-129.0,4.624,15.147,27.932,39.162
56.0,-128.0,5.976,18.509,31.301,40.537
56.0,-127.0,2.166,18.308,32.645,40.901
56.0,-126.0,-0.163,16.849,31.87,39.731
56.0,-125.0,-0.993,16.015,31.081,37.86
56.0,-124.0,-0.366,15.724,29.96,36.671
56.0,-123.0,1.372,16.028,28.978,35.392
56.0,-122.0,3.77,15.403,25.685,30.813
56.0,-121.0,3.573,14.437,24.009,29.44
56.0,-120.0,2.901,14.057,23.885,29.461
56.0,-119.0,2.52,13.273,23.51,30.446
56.0,-118.0,2.236,13.329,25.151,34.89
56.0,-117.0,1.845,13.371,26.345,37.876
56.0,-116.0,1.315,13.378,26.951,39.009
56.0,-115.0,1.005,13.322,27.181,39.493
56.0,-114.0,0.866,13.371,27.445,39.954
56.0,-113.0,0.703,13.42,27.72,40.448
56.0,-112.0,0.503,13.922,28.201,41.82
56.0,-111.0,0.286,13.852,27.545,41.488
56.0,-110.0,0.112,13.247,26.38,39.906
56.0,-109.0,-0.11,13.031,26.167,39.695
56.0,-108.0,-0.311,13.046,26.401,40.158
56.0,-107.0,-0.44,13.183,26.799,40.834
56.0,-106.0,-0.456,14.108,28.663,43.666
56.0,-105.0,-0.432,15.177,30.949,46.99
56.0,-104.0,-0.407,15.942,32.901,49.598
56.0,-103.0,-0.366,16.604,34.108,51.46
56.0,-102.0,-0.333,16.232,33.679,50.537
56.0,-101.0,-0.301,15.587,33.233,49.187
56.0,-100.0,-0.277,15.347,32.929,48.558
56.0,-99.0,-0.251,15.217,32.616,48.086
56.0,-98.0,-0.231,15.238,32.637,48.105
56.0,-97.0,-0.214,15.379,32.919,48.511
56.0,-96.0,-0.19,14.695,31.439,46.324
56.0,-95.0,-0.17,13.39,28.638,42.199
56.0,-94.0,-0.032,13.372,28.454,41.858
56.0,-93.0,0.063,13.916,29.509,43.362
56.0,-92.0,0.181,14.469,30.547,44.834
56.0,-91.0,0.272,14.65,30.833,45.213
56.0,-90.0,0.261,14.244,29.978,43.968
56.0,-89.0,0.343,14.282,29.965,43.912
56.0,-88.0,0.58,15.105,31.441,45.964
56.0,-87.0,0.728,15.538,32.201,47.009
56.0,-78.0,0.058,12.929,29.459,45.999
56.0,-77.0,-0.006,12.875,29.424,45.974
56.0,-76.0,-0.149,12.731,29.288,45.844
56.0,-75.0,-0.261,12.716,29.4,46.081
56.0,-74.0,-0.323,12.652,29.333,46.01
56.0,-73.0,-0.357,12.195,28.332,44.46
56.0,-72.0,-0.378,11.297,26.308,41.312
56.0,-71.0,-0.42,12.004,26.761,40.561
56.0,-70.0,-0.414,12.783,27.626,40.815
56.0,-69.0,-0.315,13.207,28.417,41.927
56.0,-68.0,-0.323,13.696,29.466,43.477
56.0,-67.0,-0.401,14.229,30.689,45.319
56.0,-66.0,-0.433,14.024,30.284,44.742
56.0,-65.0,-0.49,13.722,29.704,43.917
56.0,-64.0,-0.49,14.318,30.91,45.733
56.0,-63.0,-0.43,14.882,31.604,47.038
56.0,-62.0,-0.23,15.022,30.628,45.809
56.0,-61.0,0.061,15.097,30.133,45.215
56.0,-60.0,0.827,14.9,29.039,43.684
56.0,-5.0,0.105,11.937,24.599,36.581
56.0,-4.0,0.318,12.176,24.28,36.442
56.0,-3.0,0.495,12.955,25.412,37.943
56.0,-2.0,0.784,14.651,28.51,41.742
56.0,8.0,4.196,11.863,20.129,27.63
56.0,9.0,4.075,11.374,19.591,26.896
56.0,10.0,3.275,10.667,18.986,26.38
56.0,12.0,1.863,10.688,20.623,29.449
56.0,13.0,0.978,12.889,26.295,38.206
56.0,14.0,0.327,14.863,31.05,45.626
56.0,15.0,0.592,14.942,30.326,44.855
56.0,16.0,1.005,14.929,29.921,44.002
56.0,17.0,1.633,15.899,31.905,46.179
56.0,18.0,1.916,16.216,32.305,46.602
56.0,19.0,1.935,16.297,32.456,46.808
56.0,20.0,1.975,16.472,32.783,47.272
56.0,21.0,2.002,16.625,33.076,47.695
56.0,22.0,1.611,17.14,34.61,50.134
56.0,23.0,1.342,17.585,35.86,52.101
56.0,24.0,0.982,17.605,36.317,52.942
56.0,25.0,0.685,17.736,36.931,53.983
56.0,26.0,0.463,17.593,36.87,54.0
56.0,27.0,0.348,17.229,36.224,53.104
56.0,28.0,0.367,16.593,34.855,51.08
56.0,29.0,0.562,16.52,34.478,50.435
56.0,30.0,1.064,16.959,34.83,50.724
56.0,31.0,1.378,16.983,34.526,50.13
56.0,32.0,1.371,16.825,34.211,49.664
56.0,33.0,1.277,16.39,33.399,48.513
56.0,34.0,1.159,15.642,31.935,46.417
56.0,35.0,1.249,15.457,31.435,45.643
56.0,36.0,1.378,15.264,30.883,44.772
56.0,37.0,1.376,14.613,29.507,42.75
56.0,38.0,1.429,14.576,29.367,42.518
56.0,39.0,1.533,15.078,30.314,43.858
56.0,40.0,1.559,15.405,30.977,44.818
56.0,41.0,1.692,15.92,31.922,46.14
56.0,42.0,1.707,16.441,33.021,47.749
56.0,43.0,1.594,16.767,33.849,49.02
56.0,44.0,1.506,17.289,34.344,50.299
56.0,45.0,1.405,17.767,34.521,51.281
56.0,46.0,1.362,18.15,34.935,52.229
56.0,47.0,1.366,18.452,35.531,53.136
56.0,48.0,1.466,18.507,35.538,53.095
56.0,49.0,1.608,18.491,35.368,52.762
56.0,50.0,1.542,18.265,34.982,52.209
56.0,51.0,1.466,18.107,34.737,51.877
56.0,52.0,1.568,17.854,34.133,50.913
56.0,53.0,2.026,17.71,33.395,49.56
56.0,54.0,3.79,18.162,32.589,47.392
56.0,55.0,5.371,18.22,31.344,44.524
56.0,56.0,6.53,17.732,29.952,41.245
56.0,57.0,6.19,17.205,29.592,40.602
56.0,58.0,4.909,16.502,29.535,41.128
56.0,59.0,2.526,18.135,33.449,43.306
56.0,60.0,0.065,20.126,37.974,45.924
56.0,61.0,-0.106,19.868,38.95,50.491
56.0,62.0,-0.095,19.83,39.765,53.77
56.0,63.0,0.236,19.939,39.645,53.492
56.0,64.0,0.96,19.214,37.468,50.291
56.0,65.0,1.681,18.242,34.802,46.429
56.0,66.0,1.493,18.556,35.613,47.595
56.0,67.0,0.904,18.668,36.424,48.907
56.0,68.0,1.263,18.604,35.934,48.12
56.0,69.0,1.597,18.489,35.369,47.243
56.0,70.0,1.839,18.104,34.363,45.8
56.0,71.0,2.096,17.689,33.281,44.244
56.0,72.0,2.336,16.867,31.275,42.654
56.0,73.0,2.529,17.582,32.647,43.231
56.0,74.0,2.699,17.895,33.101,43.786
56.0,75.0,2.819,18.183,33.541,44.337
56.0,76.0,2.661,18.288,33.908,44.887
56.0,77.0,2.312,18.388,34.464,45.762
56.0,78.0,2.009,18.424,34.849,46.386
56.0,79.0,1.858,18.526,35.204,46.917
56.0,80.0,1.97,18.676,35.378,47.113
56.0,81.0,1.778,18.716,35.646,47.543
56.0,82.0,1.169,18.045,34.768,48.015
56.0,83.0,0.583,17.546,34.176,49.176
56.0,84.0,0.073,17.25,33.932,50.614
56.0,85.0,-0.055,17.314,34.17,51.027
56.0,86.0,-0.063,17.437,34.413,51.389
56.0,87.0,0.034,17.661,34.769,51.877
56.0,88.0,0.158,17.974,35.272,52.573
56.0,89.0,0.07,18.142,35.69,53.247
56.0,90.0,0.167,17.608,34.545,51.485
56.0,91.0,0.398,16.945,33.016,49.082
56.0,92.0,0.167,16.991,34.207,51.416
56.0,93.0,-0.216,16.716,35.987,55.251
56.0,94.0,-0.073,14.452,33.135,51.813
56.0,95.0,1.83,15.501,33.081,50.661
56.0,96.0,1.821,14.727,31.317,47.908
56.0,97.0,2.046,14.551,30.0,44.962
56.0,98.0,3.011,15.91,30.912,44.687
56.0,99.0,3.699,16.432,30.758,43.493
56.0,100.0,4.058,15.92,29.266,41.134
56.0,101.0,3.906,15.585,28.724,40.407
56.0,102.0,3.042,15.747,30.033,42.728
56.0,103.0,2.446,16.085,31.421,45.047
56.0,104.0,2.215,16.365,32.285,46.428
56.0,105.0,2.004,16.345,32.482,46.816
56.0,106.0,1.861,14.912,30.279,44.551
56.0,107.0,1.339,14.906,30.307,43.322
56.0,108.0,0.058,17.683,34.741,44.776
56.0,109.0,-1.054,19.772,38.236,46.273
56.0,110.0,-1.22,19.825,38.483,46.607
56.0,111.0,-1.144,19.901,38.554,46.681
56.0,112.0,-1.241,20.094,38.999,47.238
56.0,113.0,-1.422,20.306,39.563,47.956
56.0,114.0,-1.306,19.235,37.867,48.226
56.0,115.0,-1.012,16.979,34.278,48.889
56.0,116.0,-0.909,15.459,31.827,48.681
56.0,117.0,-1.021,15.211,31.442,48.154
56.0,118.0,-1.065,15.124,31.311,47.978
56.0,119.0,-1.053,15.173,31.396,48.102
56.0,120.0,-0.972,14.872,30.715,47.032
56.0,121.0,-0.874,13.927,28.728,43.976
56.0,122.0,-0.825,14.005,28.834,44.109
56.0,123.0,-0.853,13.286,27.427,41.991
56.0,124.0,-0.656,13.931,28.516,43.543
56.0,125.0,-0.578,14.798,30.166,46.004
56.0,126.0,-0.7,15.421,31.54,48.148
56.0,127.0,-0.814,16.203,33.219,50.749
56.0,128.0,-0.847,16.997,34.841,53.218
56.0,129.0,-0.842,16.952,34.743,53.07
56.0,130.0,-0.908,16.241,33.381,51.049
56.0,131.0,-1.048,15.179,31.4,48.12
56.0,132.0,-1.166,14.129,29.424,45.182
56.0,133.0,-1.04,13.735,28.51,43.728
56.0,134.0,-0.896,13.694,28.281,43.307
56.0,135.0,-0.731,14.217,29.145,44.521
56.0,136.0,-0.376,14.377,29.108,43.853
56.0,137.0,-0.13,14.066,28.258,41.994
56.0,156.0,2.508,12.493,25.637,38.059
56.0,157.0,1.564,12.934,27.967,42.178
56.0,158.0,0.932,13.226,29.478,44.846
56.0,159.0,1.169,12.879,28.349,42.983
56.0,160.0,1.181,11.768,25.749,38.982
56.0,161.0,1.459,9.907,21.058,31.614
56.0,162.0,1.833,8.971,18.741,30.087
57.0,-159.0,2.725,15.548,28.367,40.437
57.0,-158.0,2.667,14.821,26.978,38.522
57.0,-157.0,2.981,14.016,25.06,36.069
57.0,-154.0,0.913,13.627,26.333,38.296
57.0,-135.0,0.312,10.188,22.414,33.965
57.0,-133.0,-0.335,11.749,27.719,42.821
57.0,-132.0,-0.819,11.384,27.513,42.764
57.0,-131.0,-0.132,12.163,27.383,40.994
57.0,-130.0,1.796,14.561,28.072,38.304
57.0,-129.0,5.718,19.335,31.769,39.322
57.0,-128.0,6.418,21.506,34.799,42.343
57.0,-127.0,2.229,20.008,35.675,44.567
57.0,-126.0,-1.51,18.463,36.074,45.924
57.0,-125.0,-1.519,17.132,33.627,41.736
57.0,-124.0,-0.901,16.222,31.405,38.023
57.0,-123.0,1.228,15.181,28.143,35.057
57.0,-122.0,2.353,13.812,25.021,32.47
57.0,-121.0,2.163,13.208,23.713,30.824
57.0,-120.0,2.015,12.153,22.095,29.241
57.0,-119.0,1.671,10.512,20.215,28.566
57.0,-118.0,1.439,10.74,21.201,30.495
57.0,-117.0,1.269,11.62,23.263,33.606
57.0,-116.0,1.055,12.387,25.132,36.455
57.0,-115.0,0.883,13.238,27.13,39.475
57.0,-114.0,0.682,13.415,27.737,40.467
57.0,-113.0,0.392,13.191,27.593,40.399
